Date,Close, NASDAQ Composite Index,Google_trends
2018/2/11,8099.307366,6946.136667,34.57142857
2018/2/10,8624.238538,6910.313333,35.21428571
2018/2/9,8684.106762,6874.49,35.85714286
2018/2/8,8256.155151,6777.16,36.5
2018/2/7,7587.933554,7051.98,37.14285714
2018/2/6,7768.942755,7115.88,37.78571429
2018/2/5,6905.959543,6967.53,38.42857143
2018/2/4,8256.583798,7058.67,39.07142857
2018/2/3,9191.270888,7149.81,39.71428571
2018/2/2,8768.328115,7240.95,40.35714286
2018/2/1,9171.249369,7385.86,41
2018/1/31,10236.67507,7411.48,41.51612903
2018/1/30,10084.49524,7402.48,42.03225806
2018/1/29,11348.08379,7466.51,42.5483871
2018/1/28,11865.23189,7479.596667,43.06451613
2018/1/27,11446.46873,7492.683333,43.58064516
2018/1/26,11123.95015,7505.77,44.09677419
2018/1/25,11219.4367,7411.16,44.61290323
2018/1/24,10821.59111,7415.06,45.12903226
2018/1/23,10800.47262,7460.29,45.64516129
2018/1/22,10917.30641,7408.03,46.16129032
2018/1/21,11481.02513,7384.146667,46.67741935
2018/1/20,12961.20566,7360.263333,47.19354839
2018/1/19,11517.12995,7336.38,47.70967742
2018/1/18,11305.3074,7296.05,48.22580645
2018/1/17,11139.59209,7298.28,48.74193548
2018/1/16,11445.84964,7223.69,49.25806452
2018/1/15,13769.21644,7233.0325,49.77419355
2018/1/14,13815.42967,7242.375,50.29032258
2018/1/13,14552.77603,7251.7175,50.80645161
2018/1/12,14089.11203,7261.06,51.32258065
2018/1/11,13501.98144,7211.78,51.83870968
2018/1/10,15065.00252,7153.57,52.35483871
2018/1/9,14710.59636,7163.58,52.87096774
2018/1/8,15218.63286,7157.39,53.38709677
2018/1/7,16515.28737,7150.446667,53.90322581
2018/1/6,17162.01641,7143.503333,54.41935484
2018/1/5,16989.16148,7136.56,54.93548387
2018/1/4,15163.89895,7077.92,55.4516129
2018/1/3,15079.15218,7065.53,55.96774194
2018/1/2,14938.17668,7006.9,56.48387097
2018/1/1,13577.18855,6981.0225,57
