Date,Close, NASDAQ Composite Index, S&P 500 Index,S&P 500 Volatility Index (VIX), Gold spot closing price per troy ounce($/oz),U.S. Dollar Index,Eurozone: Benchmark Rate (Major Refinancing Rate),USA: Federal Funds Target Rate,China: T-Bond Yield: 10Y,US 10-Year Breakeven Inflation Rate,World: Geopolitical Risk Index,Index of Global Real Economic Activity (Kilian),latest_size,latest_weight,latest_transaction_count,latest_input_value,latest_tansaction_fee,SMA,EMA,MACD,MACD_signal,MACD_diff,Google_trends,Decred - Tweets
2022/9/13,20172.39246,11633.57,3932.69,27.27,1704.85,109.9188,0.5,2.5,2.6503,2.44,132.483035,-15.1823798,1505575,3993004,3334,158488593,1991,19574.07941,19724.33291,163.6210649,51.92443999,111.6966249,19.4,132658
2022/9/12,22387.93863,12266.41,4110.41,23.87,1726.4,108.3076,0.5,2.5,2.6443,2.42,132.51228,-15.3462822,1020281,2778482,2053,235714,1466,19869.96001,20208.62486,368.206155,115.180783,253.025372,19.53333333,123710
2022/9/11,21789.45241,12215.04333,4096.06,23.51,1722.066667,108.5269,0.5,2.5,2.6383,2.42,132.541525,-15.5101846,1506818,3993482,2674,134528,264,20198.7232,20496.04805,476.555047,187.4556358,289.0994112,19.66666667,98651
2022/9/10,21661.704,12163.67667,4081.71,23.15,1717.733333,108.7462,0.5,2.5,2.6323,2.42,132.57077,-15.674087,1512245,3993248,2195,17372783,2071,20477.57355,20707.9855,545.8221969,259.128948,286.6932489,19.8,103559
2022/9/9,21370.64087,12112.31,4067.36,22.79,1713.4,108.9655,0.5,2.5,2.6263,2.42,132.600015,-15.8379894,1483132,3993019,3159,20719692,2016,20656.97391,20828.46829,570.6524244,321.4336433,249.2187811,19.93333333,122983
2022/9/8,19318.4204,11862.13,4006.18,23.61,1709.35,109.6528,0.5,2.5,2.6266,2.41,132.62926,-16.0018918,548406,1387911,924,4591234,17390,20649.45656,20553.91413,419.8932496,341.1255646,78.76768506,20.06666667,115472
2022/9/7,19275.30356,11791.9,3979.87,24.64,1702.65,109.5831,0.5,2.5,2.6107,2.45,132.658505,-16.1657942,1352407,3245716,1820,353000,1429,20564.62286,20321.43948,293.5524585,331.6109433,-38.05848489,20.2,120149
2022/9/6,18812.06104,11544.91,3908.19,26.91,1702.6,110.2383,0.5,2.5,2.6135,2.48,132.68775,-16.3296966,1867402,3993232,1609,731372,2464,20470.20215,20047.00704,154.2683618,296.142427,-141.8740652,20.33333333,111495
2022/9/5,19808.09596,11566.3975,3912.2075,25.99,1710.95,109.819,0.5,2.5,2.6198,2.4775,132.716995,-16.493599,382161,1011981,483,6736825,27300,20484.77292,20003.56866,122.8403783,261.4820173,-138.6416389,20.46666667,99478
2022/9/4,19975.3081,11587.885,3916.225,25.81666667,1711.466667,109.7500333,0.5,2.5,2.617466667,2.475,132.74624,-16.6575014,649180,1621009,1044,501448,10139,20457.13174,19998.43037,110.1562842,231.2168707,-121.0605865,20.6,83846
2022/9/3,19834.79562,11609.3725,3920.2425,25.64333333,1711.983333,109.6810667,0.5,2.5,2.615133333,2.4725,132.775485,-16.8214038,28450,84451,78,505207970,7946,20423.37206,19968.6786,87.75428881,202.5243543,-114.7700655,20.73333333,87621
2022/9/2,19927.5466,11630.86,3924.26,25.47,1712.5,109.6121,0.5,2.5,2.6128,2.47,132.80473,-16.9853062,1481261,3992813,2481,359190828,9093,20177.33286,19961.20006,76.6017574,177.3398349,-100.7380775,20.86666667,104870
2022/9/1,20145.5884,11785.13,3966.85,25.56,1694.3,109.6649,0.5,2.5,2.6326,2.45,132.833975,-17.1492086,1854780,3999768,1009,5857,315,20012.94645,19994.72521,84.38471248,158.7488104,-74.36409796,21,103669
2022/8/31,20046.9471,11816.2,3955,25.87,1715.9,108.6796,0.5,2.5,2.6549,2.48,132.86322,-17.313111,1818365,3992906,1116,47969314,1362,19851.47076,20004.2201,81.6519985,143.329448,-61.67744955,21.03225806,111395
2022/8/30,19768.0653,11883.14,3986.16,26.21,1730.3,108.8249,0.5,2.5,2.6468,2.55,132.3572053,-16.07118765,397685,1075397,908,21096621,232,19691.21321,19961.28286,56.33349498,125.9302574,-69.59676245,21.06451613,102764
2022/8/29,20280.87118,12017.67,4030.61,26.21,1735.5375,108.7816,0.5,2.5,2.6736,2.58,131.8511906,-14.82926429,1539774,3992652,3205,164718486,35244,19787.45829,20019.38983,76.76267468,116.0967409,-39.33406621,21.09677419,115810
2022/8/28,19606.7351,12059.01667,4039.626667,25.99333333,1740.775,108.8065333,0.5,2.5,2.673266667,2.576666667,131.345176,-13.58734094,54501,145101,112,8000,213,19820.60144,19944.3617,38.11641712,100.5006761,-62.38425901,21.12903226,99479
2022/8/27,20050.5705,12100.36333,4048.643333,25.77666667,1746.0125,108.8314667,0.5,2.5,2.672933333,2.573333333,130.8391613,-12.34541758,1079311,2712322,1925,953794,994,19944.45239,19963.67239,42.80930801,88.96240251,-46.1530945,21.16129032,100340
2022/8/26,20215.51485,12141.71,4057.66,25.56,1751.25,108.8564,0.5,2.5,2.6726,2.57,130.3331466,-11.10349423,204844,481540,322,5905976,1098,19985.19428,20009.46193,59.15617325,83.00115665,-23.84498341,21.19354839,108883
2022/8/25,21591.28483,12639.27,4199.12,21.78,1753.55,108.4253,0.5,2.5,2.6581,2.6,129.8271319,-9.861570871,545943,1356579,678,600000,1049,20146.79195,20297.06609,181.0374341,102.6084121,78.42902195,21.22580645,108145
2022/8/24,21378.10481,12431.53,4140.77,22.82,1745.65,108.6456,0.5,2.5,2.6488,2.62,129.3211173,-8.619647516,1580180,3992858,2910,33230900,1484,20301.12287,20493.61859,257.459532,133.5786361,123.8808959,21.25806452,118005
2022/8/23,21516.13082,12381.3,4128.73,24.11,1746.55,108.5394,0.5,2.5,2.6463,2.58,128.8151026,-7.377724161,1802453,3992963,1634,12309658,1455,20459.98129,20679.5299,325.4110055,171.94511,153.4658955,21.29032258,116940
2022/8/22,21418.635,12381.57,4137.99,23.8,1733.25,108.9728,0.5,2.5,2.6344,2.57,128.3090879,-6.135800806,1746438,3993048,1978,6375524,974,20587.28595,20813.91265,367.1635074,210.9887895,156.1747179,21.32258065,122386
2022/8/21,21515.70635,12489.45,4168.153333,22.73333333,1739.083333,108.6852667,0.5,2.5,2.633766667,2.563333333,127.8030732,-4.893877452,564965,1508612,1119,87398103,2288,20734.16187,20941.5115,403.4349655,249.4780247,153.9569408,21.35483871,99167
2022/8/20,21163.4085,12597.33,4198.316667,21.66666667,1744.916667,108.3977333,0.5,2.5,2.633133333,2.556666667,127.2970585,-3.651954097,1667450,3992747,2206,929436310,31824,20873.69619,20981.85641,399.1516931,279.4127584,119.7389348,21.38709677,108997
2022/8/19,20840.72427,12705.21,4228.48,20.6,1750.75,108.1102,0.5,2.5,2.6325,2.55,126.7910439,-2.410030742,508463,1377686,965,208734794,694,20929.6815,20956.19602,365.5059234,296.6313914,68.87453204,21.41935484,132626
2022/8/18,23206.1852,12965.34,4283.74,19.56,1765.55,107.517,0.5,2.5,2.6374,2.52,126.2850292,-1.168107387,1555977,3999783,3033,2029236,420,21289.62651,21365.28496,523.6777059,342.0406543,181.6370516,21.4516129,101200
2022/8/17,23311.75915,12938.12,4274.04,19.9,1767.2,106.6483,0.5,2.5,2.6557,2.46,125.7790145,0.073815968,1571041,3993517,2089,516210,4472,21615.74538,21719.18936,650.0554833,403.6436201,246.4118632,21.48387097,134282
2022/8/16,23889.74606,13102.55,4305.2,19.69,1774.85,106.4602,0.5,2.5,2.6439,2.44,125.2729998,1.315739323,1936821,3993489,1401,79828,1342,21983.1685,22113.83603,787.7685899,480.4686141,307.2999759,21.51612903,128725
2022/8/15,24146.6057,13128.05,4297.14,19.95,1776.6,106.5155,0.5,2.5,2.6862,2.44,124.7669852,2.557662677,1590007,3993457,3407,482407,904,22238.70059,22483.43052,907.1762819,565.8101476,341.3661343,21.5483871,123834
2022/8/14,24323.00217,13101.09667,4291.476667,19.81,1781.766667,106.2366,0.5,2.5,2.704733333,2.45,124.2609705,3.799586032,1472021,3992987,2290,1606265,1922,22533.19032,22817.89809,1004.462639,653.5406459,350.921993,21.58064516,105992
2022/8/13,24427.97318,13074.14333,4285.813333,19.67,1786.933333,105.9577,0.5,2.5,2.723266667,2.46,123.7549558,5.041509387,1490249,3993362,2986,53662475,380,22824.37456,23110.63902,1077.611032,738.3547231,339.256309,21.61290323,97319
2022/8/12,24395.938,13047.19,4280.15,19.53,1792.1,105.6788,0.5,2.5,2.7418,2.47,123.2489411,6.283432742,13284,43380,19,221489192,423,23122.10486,23344.32974,1120.085046,814.7007877,305.3842583,21.64516129,152281
2022/8/11,23928.9778,12779.91,4207.27,20.2,1796.7,105.1061,0.5,2.5,2.7467,2.47,122.7429265,7.525356097,1591848,3997938,2464,5318468,7210,23363.432,23450.62939,1103.347519,872.430134,230.917385,21.67741935,150601
2022/8/10,23940.2045,12854.8,4210.24,19.74,1795.05,105.223,0.5,2.5,2.7412,2.43,122.2369118,8.767279452,1441220,3993128,2945,701111,2988,23641.1116,23539.64304,1078.555888,913.6552848,164.9006034,21.70967742,126500
2022/8/9,23158.6991,12493.93,4122.47,21.77,1795.25,106.3112,0.5,2.5,2.7515,2.47,121.7308971,10.00920281,1671519,3993084,1853,71414934,8751,23872.90909,23470.38051,984.4986992,927.8239677,56.67473152,21.74193548,116106
2022/8/8,23792.955,12644.46,4140.06,21.29,1784.05,106.3827,0.5,2.5,2.7452,2.48,121.2248824,11.25112616,1520411,3999764,3362,1264868,3243,23931.58607,23529.03042,950.1837236,932.2959189,17.88780471,21.77419355,130487
2022/8/7,23170.70242,12648.82333,4141.77,21.24333333,1780.45,106.4456,0.5,2.5,2.741533333,2.473333333,120.7188677,12.49304952,333747,889605,683,90626400,1200,23917.48039,23463.87987,862.832084,918.4031519,-55.57106791,21.80645161,100038
2022/8/6,22938.3603,12653.18667,4143.48,21.19666667,1776.85,106.5085,0.5,2.5,2.737866667,2.466666667,120.2128531,13.73497287,632773,1607383,1169,5460092,3010,23822.34182,23368.33086,766.0269315,887.9279078,-121.9009763,21.83870968,97751
2022/8/5,23225.78975,12657.55,4145.19,21.15,1773.25,106.5714,0.5,2.5,2.7342,2.46,119.7068384,14.97689623,1682373,3993558,2707,3106,606,23730.26022,23342.41429,704.381632,851.2186527,-146.8370206,21.87096774,113397
2022/8/4,22635.52,12720.58,4151.94,21.44,1783.2,105.7453,0.5,2.5,2.7203,2.46,119.2008237,16.21881958,1758371,3993542,1697,96532,187,23561.512,23213.88806,600.9698465,801.1688914,-200.1990449,21.90322581,106506
2022/8/3,22812.3048,12668.16,4155.17,21.95,1761.25,106.4004,0.5,2.5,2.7442,2.5,118.694809,17.46074294,1437111,3993600,1451,2287120,2255,23399.94517,23140.87292,527.2030485,746.3757229,-219.1726743,21.93548387,115306
2022/8/2,22963.82554,12348.76,4091.19,23.93,1779.75,106.3267,0.5,2.5,2.7303,2.48,118.1887944,18.70266629,1603817,3992873,2234,65050,11121,23256.73392,23108.68249,475.487661,692.1981105,-216.7104494,21.96774194,113295
2022/8/1,23311.59284,12368.98,4118.63,22.84,1772.4,105.3887,0.5,2.5,2.7425,2.51,117.6827797,19.94458965,913402,2566615,1683,1437128,1333,23194.99542,23145.57528,457.2933651,645.2171614,-187.9237963,22,122241
2022/7/31,23314.4296,12376.21667,4122.516667,22.33666667,1766.066667,105.5378333,0.5,2.5,2.750466667,2.516666667,117.176765,21.186513,37277,105374,107,7547900817,2255,23132.41793,23176.27606,438.0535491,603.784439,-165.7308898,22.32258065,130837
2022/7/30,23642.24323,12383.45333,4126.403333,21.83333333,1759.733333,105.6869667,0.5,2.5,2.758433333,2.523333333,117.6132345,21.63112365,1259477,2982065,900,254380,110,23180.77235,23260.99737,444.1379313,571.8551374,-127.7172061,22.64516129,114699
2022/7/29,23746.2734,12390.69,4130.29,21.33,1753.4,105.8361,0.5,2.5,2.7664,2.53,118.0497041,22.07573429,77086,215020,177,403212282,8051,23176.10419,23349.22937,452.1421992,547.9125498,-95.77035059,22.96774194,116986
2022/7/28,23847.01344,12162.59,4072.43,22.33,1753.5,106.1656,0.5,2.5,2.7873,2.48,118.4861736,22.52034494,898017,2108118,578,2102676,212,23243.73529,23439.73557,461.2969743,530.5894347,-69.29246038,23.29032258,127418
2022/7/27,22943.12042,12032.42,4023.61,23.24,1714.05,106.4861,0.5,1.75,2.7787,2.42,118.9226432,22.96495558,1564379,3998219,3412,907452,1450,23244.2113,23349.44191,391.1071473,502.6929772,-111.5858299,23.61290323,113900
2022/7/26,21206.71524,11562.57,3921.05,24.69,1720.05,107.2352,0,1.75,2.7888,2.36,119.3591127,23.40956623,1235219,3177206,2290,8175985,2362,23042.30385,22959.85524,193.1414036,440.7826625,-247.6412589,23.93548387,116187
2022/7/25,21340.4673,11782.67,3966.84,23.36,1718.9,106.5518,0,1.75,2.7851,2.36,119.7955823,23.85417687,1169215,3055945,2508,11566520,423,22912.79858,22665.42107,46.50867547,361.9278651,-315.4191896,24.25806452,111431
2022/7/24,22600.78471,11799.81667,3965.103333,23.25,1724.916667,106.5518,0,1.75,2.784333333,2.353333333,120.2320518,24.29878752,1079320,2860567,2149,1774317,327,22891.64657,22653.669,31.63361183,295.8690144,-264.2354026,24.58064516,96410
2022/7/23,22471.3157,11816.96333,3963.366667,23.14,1730.933333,106.5518,0,1.75,2.783566667,2.346666667,120.6685214,24.74339816,472939,1266004,776,563267845,3845,22842.39559,22620.51386,9.29085042,238.5533816,-229.2625312,24.90322581,121141
2022/7/22,22701.085,11834.11,3961.63,23.03,1736.95,106.5518,0,1.75,2.7828,2.34,121.1049909,25.18800881,1563127,3999742,3003,541250,2894,22781.34481,22635.16316,10.00913396,192.8445321,-182.8353981,25.22580645,129257
2022/7/21,23180.0875,12059.61,3998.95,23.11,1705.1,106.5673,0,1.75,2.7723,2.33,121.5414605,25.63261945,1155193,2992225,2456,1155660,2813,22767.9106,22734.24031,48.66885316,164.0093963,-115.3405431,25.5483871,161933
2022/7/20,23244.5742,11897.65,3959.9,23.88,1709.3,107.0345,0,1.75,2.7944,2.38,121.97793,26.0772301,1617259,3993067,2058,261670,7150,22728.14369,22827.02829,83.54741432,147.9169999,-64.36958559,25.87096774,164476
2022/7/19,23407.3451,11713.15,3936.69,24.5,1713.05,106.7089,0,1.75,2.7966,2.39,122.4143996,26.52184074,1598659,3999553,2461,677705,374,22694.25086,22932.54044,122.9063883,142.9148776,-20.0084893,26.19354839,166338
2022/7/18,22440.03658,11360.05,3830.85,25.3,1719.05,107.46,0,1.75,2.7963,2.37,122.8508691,26.96645139,1644470,3993494,3429,1400000,872,22553.55318,22842.99428,75.17833656,129.3675694,-54.18923282,26.51612903,162147
2022/7/17,20769.40226,11390.84,3841.62,24.94333333,1714.75,107.6339,0,1.75,2.7986,2.366666667,123.2873387,27.41106203,1527338,3993572,1800,1.13E+11,5957,22336.18136,22465.97755,-96.34214414,84.22562668,-180.5677708,26.83870968,110126
2022/7/16,21192.11367,11421.63,3852.39,24.58666667,1710.45,107.8078,0,1.75,2.8009,2.363333333,123.7238082,27.85567268,1066316,2567309,1586,32939149,10173,22334.7212,22234.36594,-195.9058022,28.1993409,-224.1051431,27.16129032,105801
2022/7/15,20831.31137,11452.42,3863.16,24.23,1706.15,107.9817,0,1.75,2.8032,2.36,124.1602778,28.30028332,1788918,3993495,1734,14923489,2661,22283.80561,21979.26511,-300.4609224,-37.53271175,-262.9282106,27.48387097,103145
2022/7/14,20587.5358,11251.19,3790.38,26.4,1700.7,108.6379,0,1.75,2.8065,2.34,124.5967473,28.74489397,1599440,3992945,1112,123173,454,22082.48072,21726.22341,-398.3997553,-109.7061205,-288.6936349,27.80645161,116890
2022/7/13,20187.1528,11247.58,3801.78,26.82,1724.6,108.0452,0,1.75,2.8135,2.31,125.0332169,29.18950461,1513589,3999560,3440,62228,2610,21854.06443,21446.39239,-502.5316757,-188.2712315,-314.2604442,28.12903226,114287
2022/7/12,19313.26076,11264.73,3818.8,27.29,1730.7,108.1571,0,1.75,2.8215,2.32,125.4696864,29.63411526,747164,1922684,1430,279286,1427,21515.282,21058.55028,-648.1018422,-280.2373536,-367.8644885,28.4516129,107710
2022/7/11,19992.29457,11372.6,3854.43,26.17,1740,108.2193,0,1.75,2.8385,2.32,125.906156,30.0787259,1560035,3993260,2424,2806392,1620,21196.50271,20864.6856,-700.5988274,-364.3096484,-336.289179,28.77419355,119029
2022/7/10,20857.65584,11460.17,3869.413333,25.66,1739.4,107.7779,0,1.75,2.8404,2.336666667,126.3426255,30.52333655,1437665,3992678,723,1243923,205,20957.81088,20863.40747,-664.7132438,-424.3903675,-240.3228763,29.09677419,104166
2022/7/9,21592.74175,11547.74,3884.396667,25.15,1738.8,107.3365,0,1.75,2.8423,2.353333333,126.7790951,30.96794719,103509,309420,263,184530,2530,20776.35054,20996.0137,-570.3833464,-453.5889633,-116.7943831,29.41935484,107656
2022/7/8,21801.08221,11635.31,3899.38,24.64,1738.2,106.8951,0,1.75,2.8442,2.37,127.2155646,31.41255784,1467003,3993066,2631,21979,330,20712.4551,21142.38979,-473.3583094,-457.5428325,-15.81547695,29.74193548,120842
2022/7/7,21647.16593,11621.35,3902.62,26.08,1747.95,107.0716,0,1.75,2.8428,2.33,127.6520342,31.85716848,1230168,3087216,1749,964789,28044,20800.23147,21234.16727,-404.2253675,-446.8793395,42.65397203,30.06451613,145646
2022/7/6,20557.53555,11361.85,3845.08,26.73,1754.3,107.0829,0,1.75,2.8325,2.29,128.0885037,32.30177913,1486072,3998140,1752,3402942,2792,20736.77366,21111.14332,-432.3769062,-443.9788528,11.60194663,30.38709677,125527
2022/7/5,20185.96233,11322.24,3831.39,27.54,1772,106.521,0,1.75,2.8526,2.3,128.5249733,32.74638977,1482809,3993011,3269,3122755856,2820,20672.23875,20942.92859,-479.1467515,-451.0124326,-28.13431897,30.70967742,130932
2022/7/4,20255.6454,11273.6425,3829.875,27.53,1808.4,105.1764,0,1.75,2.8553,2.31,128.9614428,33.19100042,1055811,2578593,1756,3458133,2304,20639.04971,20817.96801,-504.7706674,-461.7640795,-43.00658784,31.03225806,111257
2022/7/3,19310.0755,11225.045,3828.36,27.25333333,1804.75,105.1562667,0,1.75,2.843866667,2.32,129.3979124,33.63561106,293611,781180,534,482458,1296,20551.34198,20543.80574,-594.5240901,-488.3160816,-106.2080085,31.35483871,108361
2022/7/2,19246.50949,11176.4475,3826.845,26.97666667,1801.1,105.1361333,0,1.75,2.832433333,2.33,129.8343819,34.08022171,873822,2345352,1882,416829,2056,20544.66686,20307.93369,-663.139313,-523.2807279,-139.858585,31.67741935,122785
2022/7/1,19336.10444,11127.85,3825.33,26.7,1797.45,105.116,0,1.75,2.821,2.34,130.2708515,34.52483235,1575286,3993220,2785,2000000,2433,20479.04784,20131.23747,-702.1933596,-559.0632543,-143.1301054,32,143053
2022/6/30,19816.74636,11028.74,3785.38,28.71,1817,104.7057,0,1.75,2.8264,2.33,130.707321,34.969443,104464,267676,214,317228,2793,20374.95689,20074.05726,-686.4472504,-584.5400535,-101.9071969,32.3,147364
2022/6/29,20101.12,11177.89,3818.83,28.16,1817.75,105.1129,0,1.75,2.8398,2.36,131.0923598,35.7019436,1582471,3998326,3244,104741,327,20225.79472,20078.97776,-643.6027177,-596.3525863,-47.25013135,32.6,133115
2022/6/28,20293.4508,11181.54,3821.55,28.36,1819.05,104.5001,0,1.75,2.8367,2.48,131.4773985,36.4344442,1660560,3992760,2532,6830964,336,20075.03158,20117.97286,-587.357932,-594.5536555,7.195723437,32.9,139768
2022/6/27,20732.9834,11524.55,3900.11,26.95,1826.3,103.9569,0,1.75,2.834,2.55,131.8624373,37.1669448,1340386,3998269,1296,336101359,2577,19983.61333,20229.79296,-501.5355372,-575.9500318,74.4144946,33.2,154658
2022/6/26,21029.2163,11552.24,3903.986667,27.04333333,1826.016667,104.0147,0,1.75,2.819733333,2.553333333,132.2474761,37.8994454,1411271,3999830,1039,21818843,532,20030.7814,20375.14266,-404.94915,-541.7498554,136.8007055,33.5,118914
2022/6/25,21499.97104,11579.93,3907.863333,27.13666667,1825.733333,104.0725,0,1.75,2.805466667,2.556666667,132.6325148,38.631946,1244095,3993379,744,1625,325,20162.18227,20579.65691,-287.108165,-490.8215173,203.7133524,33.8,128224
2022/6/24,21279.53233,11607.62,3911.74,27.23,1825.45,104.1303,0,1.75,2.7912,2.56,133.0175536,39.3644466,1588633,3999544,2005,1372474,205,20264.57097,20706.90698,-209.0955732,-434.4763285,225.3807553,34.1,124250
2022/6/23,21075.1688,11232.19,3795.73,29.05,1841.9,104.4105,0,1.75,2.7788,2.5,133.4025924,40.0969472,11148,30957,36,228575116,327,20441.0803,20773.86368,-161.894245,-379.9599118,218.0656668,34.4,128157
2022/6/22,19976.05359,11053.08,3759.89,28.95,1841.85,104.2163,0,1.75,2.7834,2.54,133.7876311,40.8294478,1656461,3993569,1630,98797,2679,20514.03471,20628.8073,-210.7469048,-346.1173104,135.3704056,34.7,132512
2022/6/21,20739.94339,11069.3,3764.79,30.19,1840.25,104.4244,0,1.75,2.7884,2.61,134.1726699,41.5619484,691100,1516274,831,5000000,277,20654.4186,20649.01386,-185.683029,-314.0304541,128.3474251,35,144041
2022/6/20,20672.8011,11001.5625,3742.3025,31.03,1836.5,104.5045,0,1.75,2.786,2.6025,134.5577087,42.294449,1698095,3993500,1483,1909535,336,20740.02407,20653.33881,-169.2861231,-285.0815879,115.7954648,35.3,162743
2022/6/19,20554.9027,10933.825,3719.815,31.06333333,1838.183333,104.5590667,0,1.75,2.7807,2.595,134.9427474,43.0269496,1431102,3999681,1773,59993100,331,20785.40234,20635.44134,-163.9153584,-260.848342,96.93298362,35.6,177172
2022/6/18,19007.5031,10866.0875,3697.3275,31.09666667,1839.866667,104.6136333,0,1.75,2.7754,2.5875,135.3277862,43.7594502,207223,541054,418,323801,2385,20656.80757,20339.45257,-281.2787973,-264.9344331,-16.34436427,35.9,209849
2022/6/17,20468.2145,10798.35,3674.84,31.13,1841.55,104.6682,0,1.75,2.7701,2.58,135.712825,44.4919508,1644744,3998100,2614,351991,1576,20630.33068,20362.86383,-253.5007669,-262.6476998,9.146932917,36.2,132098
2022/6/16,20383.6889,10646.1,3666.77,32.95,1826.5,103.8326,0,1.75,2.7809,2.62,136.0978637,45.2244514,1540510,3993496,2536,9898989,40990,20565.77794,20366.6502,-235.5912381,-257.2364075,21.64516943,36.5,152572
2022/6/15,22490.59073,11099.16,3789.99,29.62,1823.75,104.8694,0,1,2.7826,2.7,136.4829025,45.956952,179433,480555,313,1004578,5861,20664.83991,20752.82121,-50.80281482,-215.9496889,165.1468741,36.8,168679
2022/6/14,22209.515,10828.35,3735.48,32.69,1818.3,105.4807,0,1,2.7835,2.6,136.8679413,46.6894526,1142464,3998218,841,684015,3408,20757.83818,21017.67463,72.13139397,-158.3334724,230.4648663,37.1,177975
